code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
1,0,84858,0,10,4,4,1,3,180.0,1,1
0,0,10209,0,0,4,9,2,0,220.0,1,1
1,2,13246,0,5,4,2,1,2,150.0,0,1
1,3,93471,1,11,4,9,1,0,195.0,1,1
1,1,15950,1,4,1,3,1,3,60.0,1,1
0,1,82111,1,8,3,10,2,4,655.0,1,1
1,2,60772,1,6,1,7,0,1,100.0,1,1
1,0,89218,0,7,1,6,1,0,170.0,0,1
0,1,24006,1,7,4,8,2,1,300.0,1,1
1,1,35000,1,5,1,1,2,0,655.0,0,1
0,0,99603,0,9,1,9,1,3,170.0,1,1
1,3,32758,0,8,2,7,0,1,300.0,1,2
0,0,20581,1,3,3,9,1,0,170.0,0,1
0,3,45257,0,10,3,3,1,0,60.0,1,0
0,3,75097,0,8,1,8,1,3,270.0,1,2
0,1,11931,0,10,2,7,0,2,165.0,1,1
1,3,39900,1,0,0,0,2,2,70.0,0,1
1,1,69239,1,3,2,9,0,1,180.0,1,0
0,3,38667,0,9,3,1,0,1,105.0,1,1
1,3,52539,1,3,1,10,0,3,210.0,0,1
1,1,43651,1,0,4,6,2,4,300.0,1,1
0,3,86287,1,2,1,10,0,3,70.0,1,0
1,0,44506,1,3,2,8,1,2,165.0,1,1
1,3,42591,1,1,2,6,0,1,655.0,1,0
0,0,80574,0,9,3,0,0,4,90.0,0,1
1,2,70940,1,0,3,0,2,2,70.0,0,2
0,1,35027,0,0,4,3,1,0,325.0,1,2
1,0,70750,1,1,4,3,0,4,655.0,0,0
0,2,83862,1,5,4,5,1,3,170.0,1,1
1,0,11492,0,3,1,2,1,4,345.0,1,1
0,0,90668,0,7,3,4,0,1,130.0,0,1
1,2,90857,0,7,0,5,1,4,70.0,0,0
0,3,63197,0,1,1,4,0,1,80.0,1,0
0,2,85616,0,11,4,9,2,4,80.0,1,1
0,3,68813,0,1,4,10,2,2,300.0,1,1
1,1,69859,1,9,2,1,0,0,135.0,0,1
0,2,44196,1,1,4,1,0,1,240.0,0,1
1,0,94321,1,9,4,4,2,1,150.0,1,1
0,1,29133,1,12,1,6,0,2,300.0,1,1
0,0,21226,1,10,1,9,0,0,135.0,1,1
1,1,16886,1,0,1,4,2,1,325.0,1,1
1,0,92997,1,10,3,5,2,4,160.0,0,1
1,3,14247,1,1,2,1,0,2,70.0,0,1
1,3,98091,0,2,3,4,1,3,300.0,1,0
1,0,71838,1,10,0,4,1,3,180.0,0,1
0,1,54349,0,9,1,2,1,2,60.0,0,1
1,2,37311,0,1,1,3,0,0,345.0,0,0
0,0,11056,0,2,0,8,0,0,100.0,0,0
0,2,77054,0,7,4,6,2,4,90.0,0,1
0,1,69921,0,8,1,9,2,4,300.0,0,0
0,1,86548,0,5,0,1,0,3,60.0,0,0
1,3,36920,0,12,3,4,0,4,100.0,0,1
1,1,23115,0,4,4,9,2,1,270.0,0,1
0,2,94702,0,10,1,8,0,0,90.0,0,1
0,2,28316,0,0,1,10,2,4,270.0,1,1
1,0,12433,0,5,2,2,1,4,240.0,0,1
0,3,29666,1,4,0,7,1,4,150.0,0,1
1,0,81289,1,7,2,4,2,4,345.0,0,1
0,1,48617,0,12,4,8,2,3,220.0,1,0
0,3,73853,1,10,2,10,1,2,655.0,1,1
0,1,60363,1,8,2,7,0,2,105.0,0,1
0,2,10281,0,5,1,9,0,3,130.0,1,0
0,2,41816,1,11,2,1,0,3,135.0,1,0
1,3,88523,0,0,2,1,1,0,100.0,1,0
0,2,69175,0,12,0,0,1,0,150.0,1,0
0,3,89130,0,12,4,5,0,3,655.0,0,0
1,1,66245,1,6,2,5,2,3,390.0,0,0
1,3,71673,1,10,4,9,2,0,195.0,0,1
1,0,22654,0,12,2,1,1,4,220.0,1,1
1,1,82553,0,10,0,0,0,1,390.0,0,1
1,2,24511,1,11,2,6,0,1,330.0,1,1
0,2,80663,0,5,0,0,2,2,240.0,0,0
1,1,15193,0,8,1,0,2,2,300.0,0,1
1,0,70249,1,1,3,6,0,1,160.0,1,0
0,1,85805,0,10,1,9,1,0,70.0,0,1
1,1,44727,0,5,3,0,2,4,135.0,0,1
0,3,13333,1,11,2,5,1,0,420.0,0,1
0,2,80020,0,7,4,9,0,4,120.0,0,0
1,1,46484,1,2,2,5,1,1,80.0,1,2
1,2,18320,1,5,4,9,1,2,90.0,0,0
0,0,49259,1,12,4,9,2,1,170.0,0,1
1,3,76158,1,0,0,8,1,2,170.0,0,0
0,3,74439,0,3,1,10,1,2,210.0,1,1
1,0,80167,1,11,0,4,1,3,180.0,0,1
1,1,35944,1,4,3,8,1,3,195.0,0,1
0,3,71685,1,0,0,9,1,0,120.0,1,1
1,1,85673,1,4,3,1,2,0,120.0,1,1
1,3,14439,0,12,4,10,0,4,90.0,1,1
0,1,68578,1,3,0,2,0,4,325.0,1,1
0,1,40820,0,9,2,4,2,4,655.0,1,0
0,3,57002,1,7,4,2,0,2,345.0,0,0
1,3,19176,1,5,1,9,1,2,270.0,1,0
1,0,95403,1,10,3,8,2,4,60.0,0,1
1,0,19698,1,4,0,2,2,4,120.0,1,0
1,0,92114,0,11,1,6,2,4,300.0,1,0
1,2,20071,1,6,4,8,1,2,270.0,1,0
1,2,75290,1,11,1,2,0,2,60.0,1,1
1,3,79519,0,8,2,4,2,3,80.0,0,1
1,0,91259,0,11,3,4,0,1,225.0,0,0
0,1,83012,1,11,1,8,2,1,655.0,0,1
0,1,42353,0,5,3,1,1,3,150.0,0,0
0,0,52868,0,4,3,2,0,3,330.0,0,1
1,1,44793,0,6,0,8,0,0,120.0,0,1
1,0,70432,1,3,2,4,0,1,70.0,1,0
0,1,79112,1,4,3,2,0,3,345.0,0,1
1,1,46588,0,3,4,0,0,0,100.0,1,2
0,3,64207,0,1,0,3,0,0,585.0,1,1
0,0,15089,0,7,4,5,1,2,165.0,1,0
0,3,85338,1,10,2,0,1,2,105.0,1,1
1,0,40657,1,1,2,1,2,0,345.0,0,2
0,1,25068,0,6,2,2,0,3,105.0,0,2
0,3,59067,0,8,0,9,2,1,60.0,0,1
1,1,32113,0,5,3,5,0,0,325.0,1,2
0,0,22794,0,11,0,3,1,3,165.0,1,1
0,0,49227,1,7,1,7,0,0,220.0,0,1
1,1,32056,1,5,3,4,0,1,210.0,1,1
1,2,38335,1,12,2,6,2,3,120.0,1,1
0,1,50886,1,6,0,8,2,0,325.0,0,0
0,1,46176,0,11,2,0,0,2,80.0,1,0
1,0,94896,1,11,0,4,0,0,90.0,0,1
0,1,73881,1,2,1,7,0,3,390.0,0,1
1,3,83228,0,12,3,1,1,3,240.0,1,1
0,0,60243,0,4,2,10,2,4,210.0,0,0
1,1,63475,1,10,2,7,0,2,220.0,1,1
0,2,53048,0,11,3,4,1,1,75.0,1,2
0,2,65363,0,4,0,3,2,0,420.0,1,1
1,2,58233,0,10,0,0,2,2,360.0,0,0
0,0,34273,1,0,2,5,0,0,210.0,0,1
0,2,55376,1,7,2,1,0,1,180.0,0,0
1,1,75836,1,10,3,4,2,3,165.0,0,0
1,3,13002,0,2,3,9,2,2,75.0,0,0
0,0,25429,1,6,4,4,2,2,120.0,0,1
1,2,18507,1,3,0,7,2,0,135.0,1,1
1,3,71450,1,0,1,4,2,0,420.0,1,0
1,2,20541,0,5,1,8,1,2,150.0,1,0
1,2,32633,0,7,3,7,2,3,135.0,0,2
0,2,65769,0,4,1,4,2,3,75.0,1,1
0,3,30743,0,5,1,6,2,0,60.0,1,1
1,1,51984,0,11,3,0,0,1,165.0,1,1
1,2,32972,1,6,0,1,1,2,390.0,0,1
0,1,70972,0,9,3,10,0,0,330.0,0,0
0,2,33826,0,0,4,3,2,1,80.0,0,1
0,3,63300,1,4,0,4,0,3,105.0,0,1
0,0,11404,0,1,3,4,0,1,75.0,0,0
1,0,84265,1,11,0,7,0,1,105.0,0,0
0,2,54615,1,8,4,0,0,2,120.0,0,0
0,1,33305,0,5,1,0,1,2,270.0,0,1
0,2,83734,1,2,3,7,1,0,160.0,0,0
0,3,80244,0,8,3,5,0,4,300.0,0,0
1,1,24234,0,9,0,1,0,0,210.0,0,2
0,0,18468,1,6,0,1,1,4,240.0,1,0
0,0,61988,1,4,3,0,1,0,325.0,0,0
1,3,62869,1,1,1,8,2,0,240.0,0,1
1,0,16475,0,5,4,1,1,4,300.0,1,0
0,1,43529,1,8,3,0,0,2,170.0,1,1
1,0,30141,1,9,4,5,0,2,585.0,1,1
1,0,62926,1,11,3,9,2,0,150.0,1,1
0,2,90793,0,9,2,9,1,4,220.0,1,0
1,1,24289,0,10,4,1,1,2,240.0,1,1
1,0,81888,0,3,0,0,1,2,170.0,1,1
0,2,68541,1,5,4,5,2,2,75.0,1,0
0,0,63702,1,8,3,5,2,3,225.0,0,2
0,0,87309,0,5,0,8,2,0,90.0,0,0
0,0,62291,0,2,4,3,2,2,330.0,0,1
1,1,86449,0,9,2,3,1,4,360.0,0,1
1,3,89039,0,8,1,1,2,1,360.0,0,1
0,1,69482,1,12,3,4,1,4,75.0,0,1
0,3,35181,1,4,1,6,2,1,130.0,0,1
0,2,20303,1,10,2,3,1,4,270.0,0,2
1,0,43303,1,10,2,8,0,4,195.0,1,1
1,0,17160,1,1,4,4,2,2,390.0,0,1
1,2,56590,0,12,4,5,0,4,220.0,1,0
1,3,91559,1,6,2,3,2,4,105.0,1,1
1,1,39132,0,4,0,9,1,2,80.0,0,1
1,1,63999,0,10,0,7,0,3,150.0,0,1
0,3,92580,0,1,3,5,2,1,220.0,0,0
1,0,51149,1,4,3,1,0,1,225.0,1,0
0,1,42741,0,8,0,3,1,1,130.0,0,2
0,2,63111,1,8,0,2,0,2,120.0,0,0
1,2,28437,0,3,0,6,2,0,130.0,1,1
1,0,89648,0,12,4,7,1,3,390.0,1,1
1,0,29860,1,9,3,6,1,2,655.0,1,1
1,3,95283,1,10,1,2,0,0,90.0,0,0
1,3,66563,0,0,1,1,2,0,220.0,0,0
1,1,82530,1,0,0,2,0,3,345.0,1,2
0,2,41631,0,10,3,10,0,3,130.0,0,1
1,2,49699,1,1,4,8,0,0,390.0,0,1
0,0,45009,0,8,0,8,1,1,240.0,1,1
1,3,57320,1,11,3,4,2,4,210.0,1,1
0,1,64425,1,10,3,1,0,3,180.0,0,1
0,3,33412,0,12,0,8,2,0,90.0,1,1
1,0,92467,1,0,3,6,2,0,90.0,0,2
1,0,38461,0,5,4,3,2,4,225.0,1,1
1,1,49841,1,8,4,0,0,2,160.0,1,0
1,0,32047,0,5,0,9,0,0,220.0,0,0
0,2,98175,1,8,3,0,0,1,90.0,0,0
0,0,47155,1,5,0,6,0,0,80.0,1,2
0,3,83242,0,12,1,7,1,3,195.0,1,2
0,0,28173,1,2,2,3,1,0,325.0,0,0
1,0,67109,1,0,1,10,1,0,225.0,0,0
0,2,94941,0,3,4,1,2,2,120.0,0,1
0,2,15377,0,1,0,5,1,3,345.0,0,1
1,2,36160,0,3,2,6,1,3,420.0,1,0
0,2,21586,1,0,1,10,0,3,165.0,1,1
1,3,91945,0,5,2,7,1,3,170.0,0,2
0,3,60787,1,4,3,2,1,4,420.0,0,1
1,2,12007,1,0,1,10,1,1,120.0,0,0
1,2,30248,0,11,3,1,1,3,100.0,0,0
1,0,46754,1,12,1,6,2,2,150.0,1,0
1,2,71633,0,12,1,2,0,2,585.0,0,1
1,2,96718,0,9,2,7,0,0,420.0,1,0
0,1,68789,0,0,1,9,1,0,270.0,0,1
1,1,56000,0,9,2,3,2,3,655.0,1,0
1,1,46113,1,8,0,8,1,0,330.0,0,1
0,3,21756,1,6,4,1,0,2,120.0,1,1
0,3,86704,1,3,3,6,0,3,420.0,0,0
0,0,56786,0,3,2,2,2,0,330.0,1,0
0,0,21926,1,2,1,6,2,1,220.0,1,2
0,2,67634,0,1,0,6,0,0,70.0,0,1
0,2,50508,1,11,0,6,2,3,330.0,0,0
1,2,66058,1,6,3,4,1,2,655.0,1,1
0,0,51793,0,9,3,4,0,1,300.0,1,0
0,1,39641,0,6,4,3,0,0,585.0,0,1
0,3,13042,1,0,1,5,2,4,210.0,0,0
0,1,45842,0,5,3,1,1,2,165.0,1,0
1,3,17498,0,11,4,0,2,3,220.0,1,1
1,0,52918,0,12,2,4,0,3,420.0,1,1
0,2,53534,1,4,0,0,0,0,270.0,0,1
1,3,96515,1,4,1,5,0,1,225.0,1,0
1,0,55885,0,10,0,9,0,4,180.0,1,2
1,2,83092,1,5,4,10,1,2,330.0,1,1
1,0,66602,1,3,1,10,1,4,300.0,0,1
1,3,70747,0,12,2,2,0,2,120.0,0,1
0,3,34404,0,8,0,2,2,2,130.0,1,2
0,1,87168,1,8,2,2,2,3,150.0,0,0
0,2,68211,0,3,2,0,0,2,135.0,0,1
0,0,56901,0,10,4,2,1,1,585.0,1,1
0,3,26732,1,9,1,0,0,2,130.0,0,2
1,0,73232,0,9,2,3,1,0,195.0,1,1
1,0,83533,0,8,4,0,1,0,165.0,1,1
1,1,78663,1,9,4,10,0,0,330.0,0,0
1,0,32103,1,8,4,10,0,0,135.0,0,1
0,2,37892,0,2,2,7,1,3,180.0,1,1
0,3,29108,0,11,0,9,1,3,70.0,1,1
1,0,51987,0,11,2,3,1,3,160.0,0,1
0,1,84615,1,5,4,5,0,1,585.0,0,1
0,0,37932,1,5,4,3,1,4,210.0,0,1
1,0,44119,1,4,4,4,2,4,225.0,1,1
0,3,80244,1,6,3,2,2,2,330.0,0,1
0,1,15073,0,1,3,10,0,0,195.0,0,1
0,3,79054,1,12,1,2,1,2,90.0,0,1
0,2,96776,0,4,3,6,0,3,80.0,0,1
0,2,36057,1,4,0,4,2,2,150.0,0,0
0,3,25795,1,9,2,9,0,2,120.0,0,1
0,1,80554,1,9,3,3,2,3,240.0,0,1
0,2,96571,0,2,2,8,2,2,330.0,0,0
0,1,19724,1,10,2,3,0,4,75.0,1,1
0,2,56244,1,1,4,0,2,2,225.0,1,1
0,2,53569,0,11,4,3,2,4,120.0,0,1
0,2,62099,0,0,3,9,1,1,195.0,0,1
0,2,68532,1,2,3,10,1,1,330.0,1,1
0,0,19284,0,0,2,9,2,0,225.0,0,0
1,1,85859,1,4,4,10,1,4,655.0,1,0
1,2,10563,0,8,1,5,2,1,180.0,0,0
1,2,50814,0,10,4,3,0,0,300.0,0,0
1,3,60487,0,12,1,10,2,0,195.0,0,1
1,0,58261,0,11,3,7,0,1,180.0,0,0
1,0,24698,0,3,2,2,1,1,165.0,0,1
0,0,64783,1,5,3,2,0,2,220.0,0,1
0,1,47370,0,3,3,4,0,2,75.0,0,0
0,2,76332,1,5,0,4,1,2,100.0,1,2
1,1,13621,1,0,3,2,2,4,300.0,0,1
0,0,98717,0,8,0,6,2,3,165.0,1,1
1,3,75930,1,11,0,0,2,4,70.0,0,1
0,0,71103,1,10,0,9,2,3,330.0,0,1
1,1,16926,1,9,2,8,1,0,160.0,1,0
1,2,25358,1,8,1,2,2,0,150.0,0,0
0,3,61433,1,10,4,1,1,3,220.0,0,1
0,3,15757,0,8,0,0,1,1,390.0,0,1
1,2,98104,1,6,4,2,1,4,300.0,0,1
0,2,67599,1,8,2,5,2,4,120.0,1,0
0,0,91126,0,5,4,0,1,4,180.0,1,0
1,3,42502,1,4,1,10,1,2,80.0,0,2
1,2,84573,0,11,1,7,1,3,90.0,1,1
0,2,87182,1,11,3,2,1,4,585.0,0,0
0,2,54994,1,6,0,7,1,1,300.0,1,1
1,0,23794,0,10,1,9,1,3,330.0,0,1
1,2,39963,0,3,2,6,2,2,325.0,1,1
0,0,39684,1,7,4,6,1,4,210.0,1,1
0,2,47160,1,11,4,10,1,0,160.0,0,0
1,3,59167,1,0,3,4,0,2,270.0,0,0
1,3,75012,1,12,4,4,2,2,270.0,1,1
0,0,37472,1,1,2,0,0,4,160.0,0,0
0,2,83591,1,11,0,4,2,3,390.0,0,1
0,1,11013,0,3,2,8,0,2,585.0,1,1
1,0,45243,0,4,2,9,2,2,170.0,1,0
0,0,49406,0,7,4,0,2,1,75.0,1,1
0,3,89976,0,12,4,8,0,0,75.0,0,2
0,3,57440,0,9,4,8,2,3,325.0,0,1
1,2,98510,1,6,2,9,2,2,160.0,1,2
1,3,40383,0,10,2,2,0,2,240.0,0,1
1,2,68770,1,9,1,3,0,4,270.0,1,1
1,2,53888,0,4,0,10,0,2,60.0,0,1
1,0,73548,0,11,2,5,0,4,90.0,1,2
0,0,23189,0,11,0,1,2,1,180.0,1,1
0,1,16452,1,2,3,5,2,0,165.0,1,1
0,2,42615,1,5,4,7,2,1,60.0,0,1
0,2,74272,1,0,0,6,0,1,130.0,1,0
0,1,90294,0,7,3,10,0,4,325.0,1,0
0,2,91391,1,3,3,8,0,1,130.0,0,1
0,1,99022,0,6,0,1,0,1,160.0,0,1
1,1,65985,1,0,1,7,0,0,75.0,1,2
0,2,34310,0,7,3,10,0,1,210.0,1,2
1,3,96415,1,9,0,6,1,0,240.0,1,1
0,2,59182,0,8,4,0,1,4,655.0,1,0
1,1,76745,0,6,3,7,2,1,160.0,1,1
0,0,73459,0,2,0,7,0,1,210.0,1,0
0,1,95728,1,7,0,1,0,0,100.0,1,1
1,1,80867,1,9,4,1,2,3,330.0,1,1
0,2,34487,0,0,0,4,1,0,360.0,1,1
0,0,24487,0,7,0,6,1,1,170.0,1,0
1,2,71157,0,0,0,6,2,3,105.0,1,0
1,0,23755,0,4,3,0,1,0,60.0,0,1
1,3,59103,0,5,0,10,0,4,420.0,0,0
1,0,19896,0,1,1,4,1,0,220.0,1,1
0,1,12222,1,8,2,3,1,2,80.0,1,1
1,3,21168,1,4,4,0,0,0,165.0,0,0
1,0,82102,0,9,2,10,2,3,130.0,0,1
0,0,56096,0,6,0,0,1,2,270.0,1,1
0,0,50170,0,6,0,3,2,2,195.0,1,2
0,0,59250,1,7,1,0,2,4,220.0,0,1
1,3,99115,1,9,2,8,0,0,130.0,1,1
0,1,72139,0,5,4,1,1,0,120.0,1,0
0,0,79832,1,2,1,9,0,4,240.0,1,1
1,3,33329,1,11,4,3,0,4,225.0,0,0
0,2,26842,0,9,0,3,1,1,390.0,1,1
0,2,98698,0,7,2,9,2,3,225.0,0,1
0,0,78903,0,5,0,10,1,0,195.0,1,1
0,0,66683,0,1,0,1,1,2,420.0,1,1
0,0,63893,0,10,2,8,2,3,60.0,0,0
0,0,46977,0,11,2,2,1,0,655.0,0,0
1,3,52430,1,3,4,10,1,4,150.0,0,1
1,3,98376,1,0,1,5,1,3,300.0,1,1
1,2,81873,1,7,4,5,0,2,210.0,1,0
0,3,42854,1,7,1,6,0,3,360.0,1,1
1,3,13350,0,9,4,3,0,2,300.0,0,2
0,2,63428,1,5,4,3,0,0,105.0,1,0
0,0,59650,0,0,0,5,1,4,135.0,0,2
1,0,88726,0,3,2,3,1,1,240.0,0,1
0,3,66752,1,10,1,9,1,4,300.0,0,1
0,0,49819,0,1,1,0,2,0,90.0,0,1
1,3,62526,1,4,1,7,2,4,360.0,1,1
1,3,77824,1,12,2,2,1,0,100.0,0,1
0,2,12299,1,2,0,0,1,1,60.0,1,1
1,0,45048,1,4,0,3,0,4,345.0,1,0
0,3,90158,0,12,4,9,0,3,105.0,0,0
0,0,70299,1,2,3,10,0,3,360.0,1,0
0,2,16743,1,3,2,6,0,2,270.0,1,1
1,1,65118,0,8,1,2,0,3,585.0,1,1
0,3,51315,0,3,2,7,2,0,135.0,1,0
1,0,49299,1,11,4,3,0,2,390.0,0,0
0,0,98406,0,12,1,6,1,2,80.0,0,1
0,0,79785,1,11,4,0,2,1,300.0,1,0
1,0,81844,0,2,0,8,1,4,585.0,1,0
1,1,47505,0,0,0,7,2,1,345.0,1,0
0,2,39977,0,1,2,2,1,2,90.0,1,1
0,0,20545,1,3,0,1,0,0,420.0,0,0
1,2,58481,1,8,4,9,0,3,150.0,0,1
1,3,83996,0,1,3,9,2,3,390.0,0,2
0,3,71068,0,7,1,8,1,2,325.0,1,0
0,1,11533,1,7,4,8,0,1,420.0,1,1
1,2,71692,0,7,0,0,2,1,160.0,1,1
0,3,48980,1,2,3,10,1,2,420.0,0,1
0,3,82499,1,0,0,5,1,2,240.0,1,1
0,3,24735,0,1,1,8,1,0,105.0,1,1
0,0,76568,1,8,0,5,2,0,195.0,1,0
0,3,82911,0,6,2,9,1,2,195.0,0,0
1,1,59055,1,8,1,9,2,1,300.0,0,2
1,3,81677,1,2,1,10,0,1,330.0,1,0
0,2,23143,0,1,1,8,1,1,130.0,0,0
1,3,39682,0,2,3,3,1,3,240.0,1,1
1,2,11919,1,10,2,3,2,1,220.0,1,0
1,2,18180,1,1,3,0,0,0,585.0,1,1
1,2,76329,1,7,2,0,0,4,130.0,0,1
1,3,71160,1,9,3,10,2,1,210.0,1,0
1,1,12661,0,8,0,6,1,1,195.0,1,1
1,1,52344,1,11,0,2,1,4,165.0,1,0
0,1,22053,1,4,2,0,0,2,130.0,0,1
1,1,69425,0,6,3,3,2,3,655.0,1,0
1,0,89714,0,4,4,0,1,3,120.0,0,0
0,1,62175,0,5,1,10,2,0,325.0,0,1
1,3,51948,0,6,2,0,1,0,655.0,0,0
0,3,49225,0,0,1,8,1,3,360.0,1,1
0,3,16890,1,1,2,0,1,1,90.0,1,1
1,0,83133,1,6,4,10,2,2,100.0,1,1
0,1,18194,0,4,2,5,1,1,90.0,1,1
1,2,54017,1,10,4,6,2,4,135.0,1,1
0,1,33260,0,5,3,1,0,4,195.0,1,1
0,2,95008,1,9,1,1,2,3,180.0,1,0
1,1,79861,1,7,1,4,0,3,180.0,0,1
0,3,83111,1,2,1,3,1,3,130.0,0,0
0,3,43972,1,5,2,5,1,3,270.0,1,1
0,1,70661,0,6,1,0,2,2,70.0,1,1
1,3,40083,1,9,0,4,0,4,585.0,1,1
0,0,58307,1,6,4,5,1,3,330.0,1,1
1,2,29071,1,8,3,1,2,3,225.0,0,1
0,1,15291,0,9,1,6,2,2,60.0,0,2
0,0,52782,1,7,2,4,0,2,270.0,1,1
1,2,86046,0,3,4,8,1,1,270.0,0,1
1,1,37925,1,8,1,3,0,2,135.0,1,0
1,3,34533,0,6,0,5,2,4,60.0,1,0
0,0,53751,1,4,1,9,2,4,60.0,0,1
1,3,15150,1,4,4,7,1,4,105.0,1,1
1,0,56976,1,10,3,5,1,0,220.0,0,1
0,3,85606,0,10,3,10,2,0,135.0,0,0
1,2,53418,1,5,1,4,2,1,225.0,0,0
0,1,21392,0,8,1,9,0,2,325.0,1,0
0,3,58879,0,10,3,9,0,3,240.0,1,1
0,1,60224,0,10,3,8,0,1,150.0,1,2
0,2,99583,0,12,1,8,2,0,120.0,0,2
1,1,92811,0,11,3,4,0,4,195.0,0,1
1,3,99258,0,2,2,2,2,4,655.0,0,0
0,1,64523,1,10,2,9,0,0,105.0,0,0
1,0,16481,1,3,4,4,0,1,90.0,0,1
1,1,63419,1,1,1,2,2,4,325.0,1,0
0,0,43303,0,8,1,1,1,3,225.0,1,1
0,1,36928,0,12,2,7,0,0,105.0,0,2
0,2,25446,1,12,3,8,2,2,105.0,1,1
1,2,27126,1,6,3,3,1,3,360.0,0,1
0,2,97302,1,11,4,9,1,2,225.0,0,1
1,1,21958,0,6,1,7,0,1,240.0,1,1
0,0,13291,1,6,4,1,0,4,300.0,1,1
1,0,88523,0,12,2,0,0,0,325.0,0,2
1,1,39232,0,4,2,4,2,0,130.0,0,1
0,1,78866,0,6,0,10,1,0,100.0,0,0
1,0,34269,1,6,0,2,2,3,240.0,0,0
0,0,84500,0,2,1,3,1,2,150.0,1,2
1,2,85985,1,10,3,10,1,3,160.0,0,2
0,0,68180,1,8,1,3,1,4,100.0,1,1
0,3,22347,0,10,0,6,0,1,585.0,1,1
0,2,20523,0,2,4,5,0,2,390.0,1,0
0,2,15481,1,7,3,5,2,2,180.0,1,2
1,2,51454,1,0,0,1,1,0,360.0,0,0
0,0,33117,0,10,0,8,1,3,585.0,1,1
0,1,37905,1,0,0,3,1,2,180.0,1,1
1,0,57695,0,7,4,8,1,0,585.0,0,0
1,0,99046,1,2,0,1,0,3,70.0,1,1
1,2,19310,0,4,2,2,0,1,210.0,0,0
1,0,54295,0,10,4,1,0,4,240.0,0,2
0,2,78904,0,2,4,10,0,4,105.0,1,1
0,0,93349,1,8,0,9,2,4,325.0,1,1
0,0,82828,0,10,3,7,1,4,330.0,1,1
0,3,26293,0,0,4,0,0,0,75.0,0,0
1,0,30278,1,4,1,9,2,2,345.0,0,0
0,3,32856,1,2,1,2,2,0,150.0,0,0
0,3,27379,1,5,0,5,0,1,360.0,0,1
1,2,55135,1,6,2,1,1,3,180.0,0,2
0,3,33071,0,10,4,2,2,4,170.0,1,1
0,1,58831,1,3,1,0,0,2,75.0,0,1
1,2,83105,1,1,1,10,1,0,120.0,1,1
0,2,10998,1,6,3,5,0,4,80.0,0,1
1,0,62125,1,12,1,0,2,2,240.0,0,0
1,0,24193,0,8,4,8,0,2,345.0,1,1
0,0,11431,0,12,3,4,0,4,90.0,0,2
1,1,74810,0,11,3,9,1,0,360.0,0,1
1,0,84672,0,11,3,8,0,0,165.0,0,1
0,0,85980,0,2,3,8,0,4,100.0,1,1
0,0,94703,0,8,3,0,0,0,105.0,1,0
0,3,95219,0,9,2,0,1,4,180.0,0,1
0,0,74246,1,5,0,10,2,1,160.0,0,1
0,1,88873,1,6,2,10,0,1,80.0,1,0
1,3,53021,1,10,2,7,0,4,225.0,1,1
1,1,60817,1,1,3,4,0,1,165.0,1,0
0,0,58106,0,4,4,2,0,4,420.0,1,0
1,0,13810,1,8,1,3,0,1,100.0,1,0
1,3,36834,1,5,4,8,1,1,585.0,1,1
0,3,50149,0,2,0,7,2,3,60.0,1,0
0,3,35809,0,9,0,3,2,2,150.0,1,1
0,1,77562,0,1,2,2,1,4,105.0,0,1
0,3,56821,0,1,4,8,1,0,210.0,0,1
0,3,21702,0,9,1,10,0,2,120.0,0,1
0,1,50876,1,5,4,7,0,1,130.0,1,1
0,3,38992,1,1,2,0,2,2,80.0,0,1
1,0,74524,1,8,2,4,1,1,345.0,1,0
1,3,85292,0,3,1,5,1,0,150.0,1,0
1,0,78210,1,6,4,10,1,1,160.0,0,0
0,2,47264,0,4,4,1,1,4,195.0,0,1
0,2,84906,1,4,0,3,2,1,360.0,1,1
1,2,89228,0,6,0,8,0,3,360.0,1,0
0,1,56692,0,10,0,5,2,4,585.0,0,1
1,3,59574,0,4,2,1,0,1,330.0,0,1
1,1,43558,0,4,1,10,0,2,80.0,0,0
1,3,30227,0,0,3,2,0,2,300.0,0,2
0,3,72342,0,0,4,9,1,0,120.0,1,1
0,2,42405,1,11,1,4,1,4,240.0,1,0
1,1,92421,1,0,4,5,2,3,160.0,1,0
0,1,98054,1,3,2,5,1,3,270.0,0,1
0,0,18298,1,11,1,5,0,0,90.0,1,1
1,1,93233,1,8,0,5,0,2,135.0,1,1
1,3,86627,1,9,2,7,0,0,655.0,0,1
1,3,58333,1,0,4,1,1,4,270.0,0,1
1,2,24493,0,10,4,7,2,1,105.0,1,1
0,1,73020,1,0,3,6,2,2,420.0,1,1
0,1,84655,0,10,4,3,1,3,105.0,0,1
0,3,48759,0,12,4,4,1,0,360.0,0,1
0,1,81668,0,7,4,2,1,3,210.0,1,1
0,3,78573,1,12,2,10,0,3,60.0,1,1
0,1,84001,1,5,0,3,1,4,165.0,0,1
0,3,44833,0,9,2,6,1,4,270.0,1,0
1,2,19856,0,2,2,0,2,3,105.0,1,0
1,2,28378,0,5,4,4,0,0,135.0,1,0
1,2,31579,1,5,3,10,0,0,170.0,0,1
0,1,93879,0,6,2,3,0,3,100.0,0,0
1,1,60190,0,11,2,4,2,1,165.0,1,1
1,1,98142,0,5,3,2,0,0,195.0,1,1
1,0,99859,1,2,3,10,0,3,120.0,0,1
